stop_lat,zone_id,stop_lon,stop_id,stop_desc,stop_name,location_type
43.457502,,-80.460928,2396,easyGO 2396,Krug / Sherwood,0
43.455287,,-80.462488,2397,easyGO 2397,Cambridge / Sherwood,0
43.457767,,-80.448838,2394,easyGO 2394,Lorraine / Birkshire,0
43.45833,,-80.458298,2395,easyGO 2395,Krug / River,0
43.460348,,-80.44897,2392,easyGO 2392,Confederation / Carson,0
43.45852,,-80.447233,2393,easyGO 2393,Carson / Lorraine,0
43.461357,,-80.442993,2390,easyGO 2390,Confederation / Tupper,0
43.461305,,-80.446173,2391,easyGO 2391,Confederation / Amber,0
43.453465,,-80.462152,2398,easyGO 2398,Smithson / Belleview,0
43.45255,,-80.464432,2399,easyGO 2399,Belleview / Becker,0
43.462455,,-80.538915,2778,easyGO 2778,Father David Bauer,0
43.464042,,-80.540582,2779,easyGO 2779,Westmount / University,0
43.446827,,-80.475898,2649,easyGO 2649,Weber / Fairview Ave.,0
43.454447,,-80.527605,2772,easyGO 2772,Westmount / John,0
43.455893,,-80.529068,2773,easyGO 2773,Westmount / William,0
43.45684,,-80.530902,2774,easyGO 2774,Westmount / Alexandra,0
43.457417,,-80.534658,2775,easyGO 2775,Westmount / Lourdes,0
43.459078,,-80.536658,2776,easyGO 2776,Westmount / Erb,0
43.46117,,-80.538322,2777,easyGO 2777,Westmount Place,0
43.434128,,-80.496052,3076,easyGO 3076,Stirling / Mausser,0
43.494565,,-80.510352,2803,easyGO 2803,Lexington / Dunvegan,0
43.395928,,-80.324343,1428,easyGO 1428,Hespeler / Bishop,0
43.49352,,-80.504429,2800,easyGO 2800,Lee / Dunvegan,0
43.416423,,-80.450942,1858,easyGO 1858,Manitou / Webster,0
43.415633,,-80.449853,1859,easyGO 1859,Manitou / Cress,0
43.494485,,-80.504678,2801,easyGO 2801,Lee / Dansbury,0
43.416373,,-80.450643,1850,easyGO 1850,Manitou/Webster,0
43.419483,,-80.451733,1851,easyGO 1851,Fairway / Food Basics,0
43.419985,,-80.448717,1852,easyGO 1852,589 Fairway Rd. S.,0
43.42053,,-80.445617,1853,easyGO 1853,Fairway / Wilson,0
43.420873,,-80.444332,1854,easyGO 1854,Fairway / Wilson,0
43.420382,,-80.44735,1855,easyGO 1855,500 Fairway Rd.,0
43.41968,,-80.451485,1856,easyGO 1856,Fairway / Food Basics,0
43.418278,,-80.45307,1857,easyGO 1857,Manitou / Fairway,0
43.364433,,-80.29376,2172,easyGO 2172,Alison / Hilltop,0
43.36435,,-80.292267,2173,easyGO 2173,Hilltop / Franklin,0
43.368808,,-80.297187,2170,easyGO 2170,Alison / Radford,0
43.367032,,-80.29479,2171,easyGO 2171,Alison / Lauris,0
43.355755,,-80.289117,2176,easyGO 2176,Dundas / Franklin,0
43.35494,,-80.295902,2177,easyGO 2177,Elgin / Elliott,0
43.356878,,-80.286255,2174,easyGO 2174,Franklin / Green Gate,0
43.354892,,-80.287357,2175,easyGO 2175,Franklin / Dundas,0
43.353702,,-80.295403,2178,easyGO 2178,Elgin / South,0
43.351875,,-80.29467,2179,easyGO 2179,Elgin / Woolley,0
43.434355,,-80.456888,2605,easyGO 2605,First / Eckert,0
43.43463,,-80.459198,2606,easyGO 2606,Eckert / Dixon,0
43.427998,,-80.454997,2600,easyGO 2600,Wilson / Fifth,0
43.429755,,-80.455385,2601,easyGO 2601,Fourth / Wilson,0
43.431045,,-80.45468,2602,easyGO 2602,Fourth / Connaught,0
43.434425,,-80.45261,2603,easyGO 2603,Fourth / Kingsway,0
43.438057,,-80.458337,2609,easyGO 2609,Montgomery / Weber,0
43.501448,,-80.50022,1933,easyGO 1933,Lexington / Bertha,0
43.502657,,-80.49848,1932,easyGO 1932,Lexington / Malabar,0
43.5043,,-80.496627,1931,easyGO 1931,University / Lexington,0
43.441181,,-80.547371,3265,easyGO 3265,Resurrection C.S.S.,0
43.440023,,-80.551142,3264,easyGO 3264,University / Countrystone Pl.,0
43.498284,,-80.499227,1935,easyGO 1935,Dansbury / Meadowvale,0
43.443403,,-80.540043,3266,easyGO 3266,Westwood / Glasgow,0
43.445005,,-80.531147,3269,easyGO 3269,Westwood / Fernwood,0
43.44227,,-80.535675,3268,easyGO 3268,Westwood / Gallarno,0
43.48881875,,-80.49030554,1939,easyGO 1939,Auburn / Percheron,0
43.490498,,-80.491558,1938,easyGO 1938,Auburn / University,0
43.400312,,-80.331317,1424,easyGO 1424,Langs / Industrial,0
43.45837446,,-80.55782441,3465,easyGO 3465,Fischer-Hallman / Keats Way,0
43.4581939,,-80.55725524,3464,easyGO 3464,Keats Way / Fischer-Hallman,0
43.456003,,-80.561735,3463,easyGO 3463,Keats Way / Sandford Fleming,0
43.464653,,-80.57452,3460,easyGO 3460,Columbia / Bennington,0
43.400423,,-80.33158,1429,easyGO 1429,Langs / Industrial,0
43.450422,,-80.479057,2406,easyGO 2406,Krug / Rose,0
43.45385,,-80.549322,1995,easyGO 1995,Erb / Roosevelt,0
43.449822,,-80.48077,2407,easyGO 2407,Krug / Lancaster,0
43.394223,,-80.417507,1739,easyGO 1739,Old Mill / Roos,0
43.393325,,-80.414135,1738,easyGO 1738,Pinnacle / Old Mill,0
43.389633,,-80.408063,1731,easyGO 1731,Conestoga College Rec Centre,0
43.391965,,-80.404124,1733,easyGO 1733,Conestoga College Daycare,0
43.390297,,-80.403508,1732,easyGO 1732,Conestoga College Door 3,0
43.390217,,-80.413482,1735,easyGO 1735,Doon Valley / Pinnacle,0
43.391205,,-80.409805,1734,easyGO 1734,Doon Valley / Orchard Mill,0
43.391403,,-80.414752,1737,easyGO 1737,Pinnacle / Amherst,0
43.390028,,-80.415297,1736,easyGO 1736,Pinnacle / Doon Valley,0
43.40671329,,-80.50008786,3895,easyGO 3895,Fischer-Hallman / Westmount,0
43.451932,,-80.474747,2404,easyGO 2404,Krug / Lydia,0
43.4283,,-80.544532,3134,easyGO 3134,Westforest / Westmeadow,0
43.394628,,-80.46794,1807,easyGO 1807,Huron Heights S.S.,0
43.398638,,-80.467535,1806,easyGO 1806,Strasburg / Battler,0
43.401755,,-80.468572,1805,easyGO 1805,Strasburg / Trillium,0
43.383617,,-80.336123,1595,easyGO 1595,Coronation / Blue Heron,0
43.385672,,-80.33928,1594,easyGO 1594,Coronation / Oriole,0
43.378437,,-80.327413,1597,easyGO 1597,Cambridge Memorial Hospital,0
43.380667,,-80.331128,1596,easyGO 1596,Galt Country Club,0
43.38979,,-80.346618,1591,easyGO 1591,King / Bishop,0
43.402882,,-80.517938,2959,easyGO 2959,Activa / Snowdrop,0
43.38769,,-80.342343,1593,easyGO 1593,King / Blue Heron,0
43.388738,,-80.344435,1592,easyGO 1592,King / Brower,0
43.404262,,-80.50315,2954,easyGO 2954,Max Becker / Commonwealth,0
43.403603,,-80.50743,2955,easyGO 2955,Max Becker / Copper Leaf,0
43.403077,,-80.509797,2956,easyGO 2956,Activa / Donnenwerth,0
43.402197,,-80.512098,2957,easyGO 2957,Activa / Periwinkle,0
43.374763,,-80.32115,1599,easyGO 1599,Coronation / Wright,0
43.37691,,-80.324802,1598,easyGO 1598,Coronation / Islandview,0
43.409005,,-80.49868,2952,easyGO 2952,Tillsley / Westmount,0
43.405715,,-80.50051,2953,easyGO 2953,Max Becker / Fischer-Hallman,0
43.448917,,-80.428858,1025,easyGO 1025,Edenbridge / Oldfield,0
43.448642,,-80.433355,1024,easyGO 1024,Edenbridge / Darlington,0
43.453003,,-80.430713,1027,easyGO 1027,Oldfield / Casey,0
43.450825,,-80.429715,1026,easyGO 1026,Oldfield / Batterswood,0
43.445825,,-80.437942,1021,easyGO 1021,Kenora / Parkview,0
43.444812,,-80.439733,1020,easyGO 1020,Kenora / Wren,0
43.447793,,-80.436033,1023,easyGO 1023,Old Chicopee / Edenbridge,0
43.447135,,-80.435653,1022,easyGO 1022,Kenora / Old Chicopee,0
43.403293,,-80.484252,1800,easyGO 1800,Mcintyre / Trillium,0
43.454457,,-80.433667,1029,easyGO 1029,Shaftsbury / Ottawa,0
43.453703,,-80.43213,1028,easyGO 1028,Shaftsbury / Holborn,0
43.506061,,-80.52799,1209,easyGO 1209,151 Frobisher Dr.,0
43.505358,,-80.529208,1208,easyGO 1208,Frobisher / Davenport,0
43.499948,,-80.52561,1205,easyGO 1205,Davenport / Old Abbey,0
43.502517,,-80.52807,1204,easyGO 1204,Davenport / Northfield,0
43.503923,,-80.528718,1207,easyGO 1207,Davenport / Northfield,0
43.503145,,-80.528257,1206,easyGO 1206,Davenport / Northfield,0
43.500237,,-80.537123,1201,easyGO 1201,Northfield / Conestogo,0
43.496948,,-80.54621,1200,easyGO 1200,Northfield / Parkside,0
43.502625,,-80.530465,1203,easyGO 1203,Northfield / Kraus,0
43.501425,,-80.533822,1202,easyGO 1202,Northfield / King,0
43.443022,,-80.49345,3108,easyGO 3108,Mill / Queen,0
43.452308,,-80.498568,3109,easyGO 3109,Victoria / King,0
43.435898,,-80.4922,3104,easyGO 3104,Stirling / Lorne,0
43.438677,,-80.492817,3105,easyGO 3105,Highland / Spadina,0
43.43891678,,-80.49101437,3106,easyGO 3106,Spadina / Mill,0
43.440492,,-80.490718,3107,easyGO 3107,Mill / Lansdowne,0
43.429513,,-80.496655,3100,easyGO 3100,Greenbrook / Stirling,0
43.432833,,-80.496008,3101,easyGO 3101,Stirling / Lakeside Pk.,0
43.433675,,-80.495942,3102,easyGO 3102,Stirling / Mausser,0
43.435333,,-80.49378,3103,easyGO 3103,Stirling / Lorne,0
43.389022,,-80.340902,1447,easyGO 1447,Fairview / Grand Valley,0
43.471615,,-80.581587,1110,easyGO 1110,Laurelwood / Beaver Crk. Cr.,0
43.472557,,-80.571113,1113,easyGO 1113,Path To Laurel Gate,0
43.474318,,-80.574573,1112,easyGO 1112,Laurelwood / Laurel Gate,0
43.39108,,-80.349227,1443,easyGO 1443,King / Montrose,0
43.392543,,-80.357517,1442,easyGO 1442,Lowther / Hamilton,0
43.469093,,-80.561785,1117,easyGO 1117,Columbia / Beechlawn,0
43.391183,,-80.364293,1440,easyGO 1440,Preston H.S.,0
43.471385,,-80.55546,1119,easyGO 1119,Columbia / Ron Eydt Village,0
43.469858,,-80.559685,1118,easyGO 1118,Columbia / Old Post,0
43.38761,,-80.337572,1449,easyGO 1449,Dunbar / St. George,0
43.387988,,-80.341603,1448,easyGO 1448,Dunbar / Grand Valley,0
43.393492,,-80.27774,1350,easyGO 1350,Saginaw / Granite Hill,0
43.42122453,,-80.30496719,3922,easyGO 3922,Winston / Gunn,0
43.42162639,,-80.30178511,3923,easyGO 3923,Winston / Karl,0
43.45174835,,-80.52536149,3920,easyGO 3920,Westmount / Union,0
43.42135878,,-80.31059817,3921,easyGO 3921,Winston / Franklin,0
43.42588935,,-80.29386548,3926,easyGO 3926,Cooper / Adler,0
43.42757117,,-80.29674236,3927,easyGO 3927,Ellis / Cooper,0
43.42121433,,-80.29777978,3924,easyGO 3924,Winston / Handorf,0
43.42211744,,-80.29244443,3925,easyGO 3925,Winston / Cooper,0
43.42813027,,-80.29383239,3928,easyGO 3928,Ellis / Mclaughlin,0
43.42899915,,-80.28880628,3929,easyGO 3929,Ellis / Kerwood,0
43.425118,,-80.419762,1565,easyGO 1565,King / River,0
43.441746,,-80.313094,3856,easyGO 3856,Baldwin / Scott,0
43.426838,,-80.309961,3857,easyGO 3857,Franklin / Edward,0
43.44562,,-80.306557,3854,easyGO 3854,Baldwin / Henwood,0
43.441675,,-80.307278,3855,easyGO 3855,Baldwin / Silverthorne,0
43.449195,,-80.307709,3852,easyGO 3852,Baldwin / Osgoode,0
43.447597,,-80.307184,3853,easyGO 3853,Baldwin / Horton,0
43.394304,,-80.329605,3850,easyGO 3850,Bishop / Industrial,0
43.394335,,-80.328684,3851,easyGO 3851,Bishop / Industrial,0
43.389283,,-80.328698,3858,easyGO 3858,Dunbar / Industrial,0
43.411835,,-80.367193,3859,easyGO 3859,Reuter / R.I.M.,0
43.410622,,-80.399815,1567,easyGO 1567,King / Deer Ridge,0
43.455993,,-80.562198,1974,easyGO 1974,Keats Way / Sandford Fleming,0
43.342228,,-80.293497,2288,easyGO 2288,Myers / Greenbrier,0
43.3426,,-80.2912,2289,easyGO 2289,Myers / Cheese Factory,0
43.4935,,-80.5085,3678,easyGO 3678,Dunvegan / Bairstow,0
43.4959,,-80.502,3679,easyGO 3679,Dansbury / Bridge,0
43.4901,,-80.4947,3672,easyGO 3672,Bridge / University,0
43.4929,,-80.4977,3673,easyGO 3673,Bridge / Crimson,0
43.4956,,-80.4905,3670,easyGO 3670,University / Wismer,0
43.4919,,-80.4913,3671,easyGO 3671,University / Pastern,0
43.4936,,-80.5084,3676,easyGO 3676,Dunvegan / Bairstow,0
43.4945,,-80.5102,3677,easyGO 3677,Lexington / Dunvegan,0
43.4958,,-80.5024,3674,easyGO 3674,Dansbury / Eiwo,0
43.4947,,-80.5047,3675,easyGO 3675,Dansbury / Lee,0
43.455042,,-80.505262,2543,easyGO 2543,King / Agnes,0
43.455825,,-80.507668,2542,easyGO 2542,King / Central Fresh Market,0
43.456932,,-80.511155,2540,easyGO 2540,Grand River Hospital,0
43.449148,,-80.491925,2547,easyGO 2547,Charles St. Terminal,0
43.449412,,-80.492551,2546,easyGO 2546,Charles St. Terminal,0
43.449496,,-80.492761,2545,easyGO 2545,Charles St. Terminal,0
43.454393,,-80.503203,2544,easyGO 2544,King / Wellington,0
43.449074,,-80.491859,2549,easyGO 2549,Charles St. Terminal,0
43.449035,,-80.491684,2548,easyGO 2548,Charles St. Terminal,0
43.46401,,-80.576783,1104,easyGO 1104,Columbia / Cavendish,0
43.449298,,-80.442323,2381,easyGO 2381,Holborn / Holborn Ct.,0
43.45004,,-80.440307,2380,easyGO 2380,65 Holborn Dr.,0
43.450328,,-80.439693,2383,easyGO 2383,Holborn / Old Chicopee,0
43.449358,,-80.441768,2382,easyGO 2382,Holborn / Holborn Ct.,0
43.457507,,-80.432275,2385,easyGO 2385,Lackner / Ottawa,0
43.452063,,-80.440472,2384,easyGO 2384,Old Chicopee / Ottawa,0
43.461667,,-80.438328,2387,easyGO 2387,Lorraine / Wimbleton,0
43.45913,,-80.434871,2386,easyGO 2386,Lackner / Banbury,0
43.460342,,-80.442357,2389,easyGO 2389,Confederation / Lorraine,0
43.460862,,-80.439878,2388,easyGO 2388,Lorraine / Heritage,0
43.43555645,,-80.41677688,1103,easyGO 1103,Chicopee,0
43.44234,,-80.474687,5003,easyGO 5003,Charles / Borden,0
43.47231381,,-80.52427451,3581,easyGO 3581,King / Ezra,0
43.438686,,-80.49307,5001,easyGO 5001,Highland / Spadina,0
43.472393,,-80.595552,3583,easyGO 3583,Sir John A Macdonald S.S. 2,0
43.389072,,-80.472002,5007,easyGO 5007,Parkvale / Huron,0
43.464462,,-80.56321,3585,easyGO 3585,Fischer-Hallman / Roxton,0
43.436684,,-80.476869,5005,easyGO 5005,Courtland / Ottawa,0
43.442168,,-80.474689,5004,easyGO 5004,Charles / Borden,0
43.445182,,-80.512882,2763,easyGO 2763,Belmont / Karn,0
43.464499,,-80.541456,3589,easyGO 3589,University / Westmount,0
43.442303,,-80.51066,2761,easyGO 2761,Belmont / Jack,0
43.441035,,-80.509133,2760,easyGO 2760,Belmont / Metzloff,0
43.453589,,-80.517951,2767,easyGO 2767,Belmont / Claremont,0
43.451808,,-80.51683,2766,easyGO 2766,Belmont / Glasgow,0
43.45016,,-80.515742,2765,easyGO 2765,564 Belmont Ave.,0
43.447733,,-80.514148,2764,easyGO 2764,Belmont / Gage,0
43.412547,,-80.4501,1849,easyGO 1849,Bleams / Manitou,0
43.412212,,-80.452405,1848,easyGO 1848,Bleams / Otonabee,0
43.402655,,-80.469412,1843,easyGO 1843,1455 Strasburg Rd.,0
43.400947,,-80.467867,1842,easyGO 1842,Strasburg / Trillium,0
43.398702,,-80.467292,1841,easyGO 1841,Strasburg / Battler,0
43.394878,,-80.46784,1840,easyGO 1840,Huron Heights S.S.,0
43.41035,,-80.459887,1847,easyGO 1847,Bleams / Homer Watson,0
43.408898,,-80.46561,1846,easyGO 1846,Bleams / Century Hill,0
43.405985,,-80.474382,1845,easyGO 1845,Strasburg / Shoemaker,0
43.404563,,-80.473608,1844,easyGO 1844,Strasburg / Mcintyre,0
43.448555,,-80.526717,3250,easyGO 3250,Glasgow / Aberdeen,0
43.368168,,-80.300328,2169,easyGO 2169,Alison / Elgin,0
43.366563,,-80.300438,2168,easyGO 2168,Elgin / Marion,0
43.44756,,-80.528498,3251,easyGO 3251,Inwood / Glasgow,0
43.360845,,-80.298112,2165,easyGO 2165,Elgin / Dundas,0
43.358893,,-80.297777,2164,easyGO 2164,Pollock / Elgin,0
43.365038,,-80.299832,2167,easyGO 2167,Elgin / Manchester,0
43.362018,,-80.298598,2166,easyGO 2166,Elgin / Linnwood,0
43.358565,,-80.30246,2161,easyGO 2161,Rich / Lincoln,0
43.357267,,-80.30718,2160,easyGO 2160,Oak / Main,0
43.358412,,-80.300123,2163,easyGO 2163,Pollock / Chalmers,0
43.357968,,-80.301578,2162,easyGO 2162,Pollock / Lincoln,0
43.433875,,-80.43499,2617,easyGO 2617,Kinzie / Guerin,0
43.432992,,-80.436478,2616,easyGO 2616,Kinzie / Walker,0
43.432085,,-80.438048,2615,easyGO 2615,Kinzie / Weber,0
43.433322,,-80.441387,2614,easyGO 2614,Weber / Fergus,0
43.433353,,-80.444067,2613,easyGO 2613,Weber / Arlington,0
43.434313,,-80.447392,2612,easyGO 2612,Weber / Franklin,0
43.43558,,-80.45114,2611,easyGO 2611,Weber / Dellroy,0
43.436393,,-80.453613,2610,easyGO 2610,Weber / Wilfred,0
43.444945,,-80.531647,3254,easyGO 3254,Westwood / Knell,0
43.434085,,-80.431283,2619,easyGO 2619,Thaler / Kinzie,0
43.435455,,-80.432897,2618,easyGO 2618,Kinzie / Thaler,0
43.434167,,-80.508267,3298,easyGO 3298,Queens / Hahn,0
43.433278,,-80.510848,3299,easyGO 3299,Queens / Westmount,0
43.465333,,-80.522305,1908,easyGO 1908,King / Erb,0
43.467892,,-80.523,1909,easyGO 1909,King / Bridgeport,0
43.439215,,-80.50004,3294,easyGO 3294,Queens / Spadina,0
43.438515,,-80.501655,3295,easyGO 3295,Queens / St. Marys Hospital,0
43.43667,,-80.50353,3296,easyGO 3296,Queens / Belmont,0
43.435275,,-80.505955,3297,easyGO 3297,Queens / Community Trail,0
43.457858,,-80.503087,3290,easyGO 3290,Moore / Emma,0
43.45638,,-80.502182,3291,easyGO 3291,Moore / Shanley,0
43.454498,,-80.501023,3292,easyGO 3292,Moore / Breithaupt,0
43.440382,,-80.498818,3293,easyGO 3293,Queens / Highland,0
43.457928,,-80.57638,3452,easyGO 3452,Erbsville / Leighland,0
43.461778,,-80.58048,3453,easyGO 3453,Erbsville / Columbia,0
43.45094,,-80.570378,3450,easyGO 3450,Royal Beech / Pinerow,0
43.456025,,-80.574313,3451,easyGO 3451,Erbsville / Keats Way,0
43.457547,,-80.576227,3456,easyGO 3456,Erbsville / Leighland,0
43.464902,,-80.584188,3454,easyGO 3454,Erbsville / Columbia Forest,0
43.462255,,-80.581285,3455,easyGO 3455,Erbsville / Columbia,0
43.4873,,-80.556698,1186,easyGO 1186,Toll Gate / Glen Forrest,0
43.485683,,-80.551702,1184,easyGO 1184,Cedarbrae / Glen Forrest,0
43.439752,,-80.446367,2858,easyGO 2858,Franklin / Trafalgar,0
43.401493,,-80.485648,1799,easyGO 1799,Trillium / Washburn,0
43.430535,,-80.486868,3063,easyGO 3063,Hoffman / Highland,0
43.433473,,-80.489007,3062,easyGO 3062,Heiman / Highland,0
43.434582,,-80.487143,3061,easyGO 3061,Heiman / Kehl,0
43.435428,,-80.485685,3060,easyGO 3060,Heiman / Mill,0
43.431788,,-80.479768,3067,easyGO 3067,Hoffman / Ottawa,0
43.431985,,-80.480962,3066,easyGO 3066,Hoffman / Donley,0
43.431972,,-80.482695,3065,easyGO 3065,Hoffman / Meinzinger,0
43.431255,,-80.484925,3064,easyGO 3064,Hoffman / Kehl,0
43.405108,,-80.489425,2947,easyGO 2947,Erinbrook / Hedgestone,0
43.406173,,-80.487043,2946,easyGO 2946,Erinbrook / Pipers Green,0
43.444733,,-80.49452,3069,easyGO 3069,Queen / Schneider,0
43.44715,,-80.491977,3068,easyGO 3068,Queen / St. George,0
43.410848,,-80.482708,2943,easyGO 2943,Rittenhouse / Tuerr,0
43.412772,,-80.482963,2942,easyGO 2942,Rittenhouse / Brookfield,0
43.416687,,-80.480903,2941,easyGO 2941,Strasburg / Blackhorne,0
43.41872,,-80.483175,2940,easyGO 2940,Strasburg / Selkirk,0
43.432223,,-80.42991,1050,easyGO 1050,Fairway / Thaler,0
43.433375,,-80.428873,1051,easyGO 1051,Fairway / Grulke,0
43.435613,,-80.42759,1052,easyGO 1052,Fairway / North Hill,0
43.441452,,-80.417823,1053,easyGO 1053,Fairway / Fairway Cr.,0
43.44449,,-80.415998,1054,easyGO 1054,Lackner / Corfield,0
43.446927,,-80.420418,1055,easyGO 1055,Lackner / Daimler,0
43.449727,,-80.42365,1056,easyGO 1056,Lackner / Zeller,0
43.456417,,-80.432047,1057,easyGO 1057,Ottawa / Oldfield,0
43.45361,,-80.432197,1058,easyGO 1058,Shaftsbury / Holborn,0
43.452395,,-80.430773,1059,easyGO 1059,Oldfield / Jadestone,0
43.434643,,-80.42857,1696,easyGO 1696,River / Fairway,0
43.420553,,-80.44274,1697,easyGO 1697,Wilson / Fairway,0
43.438962,,-80.433197,1694,easyGO 1694,River / Old Chicopee,0
43.436615,,-80.43066,1695,easyGO 1695,River / Kinzie,0
43.451828,,-80.441787,1692,easyGO 1692,Ottawa / Breckenridge,0
43.442938,,-80.439112,1693,easyGO 1693,River / Rennie,0
43.453987,,-80.435492,1690,easyGO 1690,Ottawa / Mcgee,0
43.45284,,-80.438895,1691,easyGO 1691,Ottawa / Montcalm,0
43.42274,,-80.445072,2595,easyGO 2595,Wilson / Balfour,0
43.416237,,-80.442388,1698,easyGO 1698,Wilson / Webster,0
43.413463,,-80.442477,1699,easyGO 1699,Wilson/Kuntz Electroplating,0
43.419118,,-80.326117,1278,easyGO 1278,Groh / Holiday Inn,0
43.421505,,-80.31098,1270,easyGO 1270,Winston / Scottdale,0
43.421907,,-80.314563,1271,easyGO 1271,Winston / Hipel,0
43.424145,,-80.316075,1272,easyGO 1272,Winston / Edward,0
43.426893,,-80.318827,1273,easyGO 1273,Winston / Queen,0
43.424292,,-80.32333,1274,easyGO 1274,Queen / Rooshill,0
43.41879,,-80.325147,1275,easyGO 1275,Holiday Inn / Groh,0
43.419163,,-80.326232,1276,easyGO 1276,Groh / Holiday Inn,0
43.419323,,-80.325685,1277,easyGO 1277,Groh / Holiday Inn,0
43.418353,,-80.53508,3333,easyGO 3333,Westheights / Driftwood Ctr.,0
43.44069,,-80.526673,3119,easyGO 3119,Chopin / Hazelglen,0
43.419118,,-80.538958,3332,easyGO 3332,Driftwood / Westheights,0
43.439743,,-80.520727,3117,easyGO 3117,Victoria / Westmount,0
43.44068,,-80.517703,3116,easyGO 3116,Victoria / Paulander,0
43.441828,,-80.515257,3115,easyGO 3115,Victoria / Alice,0
43.443015,,-80.512288,3114,easyGO 3114,Victoria / Belmont,0
43.444337,,-80.508725,3113,easyGO 3113,Victoria / Patricia,0
43.417263,,-80.54062,3331,easyGO 3331,Driftwood / Rolling Meadows,0
43.449512,,-80.50142,3111,easyGO 3111,Victoria / Bramm,0
43.45078,,-80.500063,3110,easyGO 3110,Victoria / Joseph,0
43.3687,,-80.316888,1472,easyGO 1472,Water / Samuelson,0
43.37064,,-80.317547,1473,easyGO 1473,Galt C.I.,0
43.363688,,-80.314085,1470,easyGO 1470,Ainslie / Park Hill,0
43.416327,,-80.542825,3330,easyGO 3330,Highview / Highview Place,0
43.381383,,-80.31968,1476,easyGO 1476,167 Hespeler Rd.,0
43.395792,,-80.323905,1477,easyGO 1477,Hespeler / Bishop,0
43.372143,,-80.318095,1474,easyGO 1474,Water / Todd,0
43.376922,,-80.31854,1475,easyGO 1475,Hespeler / Avenue,0
43.420658,,-80.524857,3337,easyGO 3337,Mcgarry / Meadowbrook,0
43.398573,,-80.324797,1478,easyGO 1478,499 Hespeler Rd.,0
43.400472,,-80.325418,1479,easyGO 1479,Hespeler / Langs,0
43.419918,,-80.526953,3336,easyGO 3336,Mcgarry / Forestwood,0
43.43906,,-80.32024,1304,easyGO 1304,Scott / Milton,0
43.441417,,-80.317413,1305,easyGO 1305,Poplar / Scott,0
43.445409,,-80.316205,1306,easyGO 1306,Poplar / Dawn,0
43.436957,,-80.312165,1307,easyGO 1307,Guelph / Fisher Mills,0
43.434447,,-80.311528,1300,easyGO 1300,Guelph / Sheffield,0
43.419442,,-80.528395,3335,easyGO 3335,Mcgarry / Royal Orchard,0
43.435448,,-80.320128,1302,easyGO 1302,Fisher Mills / Scott,0
43.43752,,-80.321073,1303,easyGO 1303,Scott / Nickolas,0
43.419178,,-80.532307,3334,easyGO 3334,Westheights / Lorilee,0
43.434915,,-80.311715,1308,easyGO 1308,Guelph / Sheffield,0
43.430485,,-80.309755,1309,easyGO 1309,Adam / Tannery,0
43.425007,,-80.449325,2597,easyGO 2597,Wilson / Woodhaven,0
43.372852,,-80.285292,1499,easyGO 1499,Dobbie / Clyde,0
43.431055,,-80.454008,2590,easyGO 2590,Connaught / Fifth,0
43.42916,,-80.455892,2591,easyGO 2591,Fourth / Wilson,0
43.426873,,-80.453045,2592,easyGO 2592,Wilson / Franklin,0
43.424467,,-80.448563,2593,easyGO 2593,Wilson / Fairlawn,0
43.41653631,,-80.38718713,3939,easyGO 3939,Maple Grove / Cherry Blossom,0
43.41280927,,-80.37510333,3935,easyGO 3935,Cherry Blossom / Fountain,0
43.40375819,,-80.36998921,3934,easyGO 3934,Fountain / Marmel,0
43.41580747,,-80.384197,3937,easyGO 3937,Cherry Blossom / Barnes,0
43.41420404,,-80.37992952,3936,easyGO 3936,Cherry Blossom / Saltsman,0
43.4235277,,-80.28729943,3931,easyGO 3931,Jamieson / Lardner,0
43.42496127,,-80.28571255,3930,easyGO 3930,Jamieson / Townline,0
43.4217898,,-80.28857337,3932,easyGO 3932,Jamieson / Patton,0
43.5154,,-80.5576,3841,easyGO 3841,King / Lobsinger,0
43.55407,,-80.555247,3840,easyGO 3840,Arthur / Gerrat,0
43.394361,,-80.464395,3843,easyGO 3843,Huron / Templewood,0
43.51808,,-80.513429,3842,easyGO 3842,University / R.I.M.,0
43.394525,,-80.316688,3845,easyGO 3845,Conestoga Transit Garage,0
43.394542,,-80.464009,3844,easyGO 3844,Huron / Templewood,0
43.503584,,-80.535701,3847,easyGO 3847,King / Northland,0
43.425376,,-80.372999,3849,easyGO 3849,Maple Grove / Vondrau,0
43.503824,,-80.535628,3848,easyGO 3848,King / Northland,0
43.49194633,,-80.49095745,3665,easyGO 3665,University / Pastern,0
43.4392,,-80.5537,3664,easyGO 3664,University / Countrystone Dr.,0
43.4975,,-80.4929,3667,easyGO 3667,Auburn / Bronco,0
43.4952,,-80.49,3666,easyGO 3666,University / Wismer,0
43.4344,,-80.4588,3661,easyGO 3661,Eckert / Dixon,0
43.3945,,-80.303,3660,easyGO 3660,Franklin / Can-Amera,0
43.437848,,-80.557482,3663,easyGO 3663,University / Baker,0
43.437591,,-80.55871511,3662,easyGO 3662,University / Baker,0
43.340192,,-80.306097,2280,easyGO 2280,Myers / Woodland,0
43.339282,,-80.307928,2281,easyGO 2281,Edgemere / Sandalwood,0
43.338035,,-80.307013,2282,easyGO 2282,Edgemere / Ploughmans,0
43.335867,,-80.306327,2283,easyGO 2283,Edgemere / Langlaw,0
43.4976,,-80.492,3669,easyGO 3669,Auburn / University,0
